Date,Zip,HomeIndex
5/31/2014,85658,294901
6/30/2014,85658,294806
7/31/2014,85658,295267
8/31/2014,85658,295736
9/30/2014,85658,296315
10/31/2014,85658,296639
11/30/2014,85658,297193
12/31/2014,85658,297002
1/31/2015,85658,295998
2/28/2015,85658,294729
3/31/2015,85658,294920
4/30/2015,85658,295580
5/31/2015,85658,295758
6/30/2015,85658,296260
7/31/2015,85658,295428
8/31/2015,85658,295029
9/30/2015,85658,294566
10/31/2015,85658,294885
11/30/2015,85658,294953
12/31/2015,85658,295476
1/31/2016,85658,296644
2/29/2016,85658,297968
3/31/2016,85658,299620
4/30/2016,85658,300557
5/31/2016,85658,302405
6/30/2016,85658,302334
7/31/2016,85658,303760
8/31/2016,85658,304779
9/30/2016,85658,305790
10/31/2016,85658,306068
11/30/2016,85658,306328
12/31/2016,85658,307168
1/31/2017,85658,308381
2/28/2017,85658,309955
3/31/2017,85658,311622
4/30/2017,85658,313096
5/31/2017,85658,313930
6/30/2017,85658,315006
7/31/2017,85658,315098
8/31/2017,85658,315878
9/30/2017,85658,317091
10/31/2017,85658,318208
11/30/2017,85658,319203
12/31/2017,85658,319860
1/31/2018,85658,320840
2/28/2018,85658,321962
3/31/2018,85658,323737
4/30/2018,85658,325806
5/31/2018,85658,327879
6/30/2018,85658,329408
7/31/2018,85658,330880
8/31/2018,85658,332262
9/30/2018,85658,334131
10/31/2018,85658,335950
11/30/2018,85658,337672
12/31/2018,85658,337889
1/31/2019,85658,339367
2/28/2019,85658,341216
3/31/2019,85658,343062
4/30/2019,85658,343924
5/31/2019,85658,343974
6/30/2019,85658,344423
7/31/2019,85658,345436
8/31/2019,85658,346395
9/30/2019,85658,347339
10/31/2019,85658,347250
11/30/2019,85658,347871
12/31/2019,85658,349576
1/31/2020,85658,350438
2/29/2020,85658,351670
3/31/2020,85658,353544
4/30/2020,85658,357504
5/31/2020,85658,358792
6/30/2020,85658,359753
7/31/2020,85658,361117
8/31/2020,85658,364784
9/30/2020,85658,368321
10/31/2020,85658,371413
11/30/2020,85658,375410
12/31/2020,85658,380077
1/31/2021,85658,386089
2/28/2021,85658,391544
3/31/2021,85658,395809
4/30/2021,85658,400420
5/31/2021,85658,409119
6/30/2021,85658,422836
7/31/2021,85658,436534
8/31/2021,85658,447583
9/30/2021,85658,455536
10/31/2021,85658,463239
11/30/2021,85658,470263
12/31/2021,85658,474628
1/31/2022,85658,482565
2/28/2022,85658,491125
3/31/2022,85658,503406
4/30/2022,85658,512517
5/31/2022,85658,520739
6/30/2022,85658,528236
7/31/2022,85658,531084
1/31/2000,85757,136977
2/29/2000,85757,137436
3/31/2000,85757,137788
4/30/2000,85757,138059
5/31/2000,85757,138289
6/30/2000,85757,138735
7/31/2000,85757,139342
8/31/2000,85757,139512
9/30/2000,85757,139127
10/31/2000,85757,139259
11/30/2000,85757,139741
12/31/2000,85757,140390
1/31/2001,85757,140573
2/28/2001,85757,140516
3/31/2001,85757,140401
4/30/2001,85757,140241
5/31/2001,85757,140899
6/30/2001,85757,141960
7/31/2001,85757,143305
8/31/2001,85757,144366
9/30/2001,85757,145206
10/31/2001,85757,146580
11/30/2001,85757,146611
12/31/2001,85757,146353
1/31/2002,85757,145446
2/28/2002,85757,145705
3/31/2002,85757,146730
4/30/2002,85757,148420
5/31/2002,85757,150274
6/30/2002,85757,151848
7/31/2002,85757,153079
8/31/2002,85757,154290
9/30/2002,85757,155563
10/31/2002,85757,156792
11/30/2002,85757,157668
12/31/2002,85757,158563
1/31/2003,85757,159477
2/28/2003,85757,160450
3/31/2003,85757,160611
4/30/2003,85757,160841
5/31/2003,85757,161631
6/30/2003,85757,163268
7/31/2003,85757,164365
8/31/2003,85757,164444
9/30/2003,85757,164011
10/31/2003,85757,164166
11/30/2003,85757,165028
12/31/2003,85757,166460
1/31/2004,85757,167103
2/29/2004,85757,167983
3/31/2004,85757,169110
4/30/2004,85757,171094
5/31/2004,85757,172625
6/30/2004,85757,174388
7/31/2004,85757,175749
8/31/2004,85757,177242
9/30/2004,85757,178847
10/31/2004,85757,180612
11/30/2004,85757,182549
12/31/2004,85757,183863
1/31/2005,85757,185182
2/28/2005,85757,187045
3/31/2005,85757,189655
4/30/2005,85757,194411
5/31/2005,85757,200747
6/30/2005,85757,207589
7/31/2005,85757,215209
8/31/2005,85757,220997
9/30/2005,85757,226453
10/31/2005,85757,230471
11/30/2005,85757,233510
12/31/2005,85757,235725
1/31/2006,85757,235074
2/28/2006,85757,236396
3/31/2006,85757,239810
4/30/2006,85757,242908
5/31/2006,85757,245594
6/30/2006,85757,246037
7/31/2006,85757,246713
8/31/2006,85757,247522
9/30/2006,85757,247454
10/31/2006,85757,246482
11/30/2006,85757,247057
12/31/2006,85757,247076
1/31/2007,85757,248787
2/28/2007,85757,247847
3/31/2007,85757,248552
4/30/2007,85757,249153
5/31/2007,85757,249017
6/30/2007,85757,247863
7/31/2007,85757,246865
8/31/2007,85757,245986
9/30/2007,85757,243860
10/31/2007,85757,242058
11/30/2007,85757,238674
12/31/2007,85757,236747
1/31/2008,85757,233904
2/29/2008,85757,230523
3/31/2008,85757,225822
4/30/2008,85757,220588
5/31/2008,85757,217449
6/30/2008,85757,214123
7/31/2008,85757,210591
8/31/2008,85757,205322
9/30/2008,85757,199831
10/31/2008,85757,194433
11/30/2008,85757,189737
12/31/2008,85757,186244
1/31/2009,85757,182975
2/28/2009,85757,181192
3/31/2009,85757,177044
4/30/2009,85757,173206
5/31/2009,85757,168342
6/30/2009,85757,163919
7/31/2009,85757,160051
8/31/2009,85757,156101
9/30/2009,85757,153700
10/31/2009,85757,151881
11/30/2009,85757,150465
12/31/2009,85757,150291
1/31/2010,85757,149228
2/28/2010,85757,148381
3/31/2010,85757,147747
4/30/2010,85757,147830
5/31/2010,85757,146902
6/30/2010,85757,145355
7/31/2010,85757,143218
8/31/2010,85757,142059
9/30/2010,85757,140971
10/31/2010,85757,139173
11/30/2010,85757,137503
12/31/2010,85757,135894
1/31/2011,85757,135362
2/28/2011,85757,133234
3/31/2011,85757,130472
4/30/2011,85757,127800
5/31/2011,85757,125869
6/30/2011,85757,124071
7/31/2011,85757,121906
8/31/2011,85757,120352
9/30/2011,85757,118879
10/31/2011,85757,117715
11/30/2011,85757,116721
12/31/2011,85757,115862
1/31/2012,85757,115792
2/29/2012,85757,116013
3/31/2012,85757,116780
4/30/2012,85757,116752
5/31/2012,85757,116876
6/30/2012,85757,116936
7/31/2012,85757,117517
8/31/2012,85757,118491
9/30/2012,85757,120401
10/31/2012,85757,122604
11/30/2012,85757,125244
12/31/2012,85757,127371
1/31/2013,85757,129487
2/28/2013,85757,130380
3/31/2013,85757,131024
4/30/2013,85757,132120
5/31/2013,85757,134147
6/30/2013,85757,136791
7/31/2013,85757,139232
8/31/2013,85757,141841
9/30/2013,85757,144443
10/31/2013,85757,146594
11/30/2013,85757,147443
12/31/2013,85757,148046
1/31/2014,85757,149392
2/28/2014,85757,151796
3/31/2014,85757,152727
4/30/2014,85757,152880
5/31/2014,85757,152502
6/30/2014,85757,152970
7/31/2014,85757,153498
8/31/2014,85757,153886
9/30/2014,85757,154029
10/31/2014,85757,153800
11/30/2014,85757,153755
12/31/2014,85757,153060
1/31/2015,85757,152632
2/28/2015,85757,152123
3/31/2015,85757,153312
4/30/2015,85757,154283
5/31/2015,85757,155171
6/30/2015,85757,155504
7/31/2015,85757,155160
8/31/2015,85757,154879
9/30/2015,85757,154692
10/31/2015,85757,155545
11/30/2015,85757,156045
12/31/2015,85757,156842
1/31/2016,85757,157647
2/29/2016,85757,158944
3/31/2016,85757,160385
4/30/2016,85757,161634
5/31/2016,85757,163079
6/30/2016,85757,163460
7/31/2016,85757,164494
8/31/2016,85757,165172
9/30/2016,85757,166104
10/31/2016,85757,166297
11/30/2016,85757,166381
12/31/2016,85757,166508
1/31/2017,85757,166922
2/28/2017,85757,167687
3/31/2017,85757,168547
4/30/2017,85757,169202
5/31/2017,85757,169992
6/30/2017,85757,171456
7/31/2017,85757,172998
8/31/2017,85757,174753
9/30/2017,85757,176137
10/31/2017,85757,177304
11/30/2017,85757,178422
12/31/2017,85757,179389
1/31/2018,85757,179983
2/28/2018,85757,180903
3/31/2018,85757,182059
4/30/2018,85757,183771
5/31/2018,85757,185153
6/30/2018,85757,186537
7/31/2018,85757,187961
8/31/2018,85757,189042
9/30/2018,85757,190273
10/31/2018,85757,191518
11/30/2018,85757,192869
12/31/2018,85757,193257
1/31/2019,85757,194095
2/28/2019,85757,195175
3/31/2019,85757,196192
4/30/2019,85757,197289
5/31/2019,85757,198057
6/30/2019,85757,199365
7/31/2019,85757,200351
8/31/2019,85757,201282
9/30/2019,85757,202165
10/31/2019,85757,202744
11/30/2019,85757,204276
12/31/2019,85757,206473
1/31/2020,85757,207685
2/29/2020,85757,208582
3/31/2020,85757,209420
4/30/2020,85757,212017
5/31/2020,85757,212856
6/30/2020,85757,213869
7/31/2020,85757,214781
8/31/2020,85757,217320
9/30/2020,85757,219893
10/31/2020,85757,222474
11/30/2020,85757,226836
12/31/2020,85757,231440
1/31/2021,85757,236709
2/28/2021,85757,240921
3/31/2021,85757,244367
4/30/2021,85757,247675
5/31/2021,85757,252573
6/30/2021,85757,260857
7/31/2021,85757,269551
8/31/2021,85757,277168
9/30/2021,85757,282607
10/31/2021,85757,287825
11/30/2021,85757,292364
12/31/2021,85757,295503
1/31/2022,85757,300159
2/28/2022,85757,305080
3/31/2022,85757,311934
4/30/2022,85757,317614
5/31/2022,85757,323375
6/30/2022,85757,328882
7/31/2022,85757,331118
1/31/2000,85622,160587
2/29/2000,85622,160014
3/31/2000,85622,159913
4/30/2000,85622,159656
5/31/2000,85622,159797
6/30/2000,85622,160124
7/31/2000,85622,160449
8/31/2000,85622,160757
9/30/2000,85622,160895
10/31/2000,85622,161096
11/30/2000,85622,161062
12/31/2000,85622,160607
1/31/2001,85622,159694
2/28/2001,85622,159305
3/31/2001,85622,159372
4/30/2001,85622,159977
5/31/2001,85622,160547
6/30/2001,85622,160839
7/31/2001,85622,160835
8/31/2001,85622,160832
9/30/2001,85622,161281
10/31/2001,85622,162017
11/30/2001,85622,162471
12/31/2001,85622,162721
1/31/2002,85622,162673
2/28/2002,85622,162849
3/31/2002,85622,162562
4/30/2002,85622,162373
5/31/2002,85622,161978
6/30/2002,85622,161745
7/31/2002,85622,161544
8/31/2002,85622,161409
9/30/2002,85622,161635
10/31/2002,85622,162187
11/30/2002,85622,162696
12/31/2002,85622,163511
1/31/2003,85622,163940
2/28/2003,85622,164323
3/31/2003,85622,165039
4/30/2003,85622,166334
5/31/2003,85622,168500
6/30/2003,85622,170517
7/31/2003,85622,172382
8/31/2003,85622,173646
9/30/2003,85622,174518
10/31/2003,85622,175201
11/30/2003,85622,175539
12/31/2003,85622,175820
1/31/2004,85622,176194
2/29/2004,85622,177418
3/31/2004,85622,178836
4/30/2004,85622,180682
5/31/2004,85622,182358
6/30/2004,85622,184427
7/31/2004,85622,186292
8/31/2004,85622,188289
9/30/2004,85622,190696
10/31/2004,85622,193736
11/30/2004,85622,196571
12/31/2004,85622,199138
1/31/2005,85622,201550
2/28/2005,85622,204996
3/31/2005,85622,210280
4/30/2005,85622,218025
5/31/2005,85622,227761
6/30/2005,85622,237422
7/31/2005,85622,247633
8/31/2005,85622,254898
9/30/2005,85622,260811
10/31/2005,85622,264612
11/30/2005,85622,267457
12/31/2005,85622,270119
1/31/2006,85622,269746
2/28/2006,85622,272246
3/31/2006,85622,276852
4/30/2006,85622,281532
5/31/2006,85622,285461
6/30/2006,85622,285958
7/31/2006,85622,286353
8/31/2006,85622,286594
9/30/2006,85622,286710
10/31/2006,85622,285736
11/30/2006,85622,286091
12/31/2006,85622,285378
1/31/2007,85622,285960
2/28/2007,85622,284277
3/31/2007,85622,284655
4/30/2007,85622,284912
5/31/2007,85622,283839
6/30/2007,85622,282186
7/31/2007,85622,281019
8/31/2007,85622,280323
9/30/2007,85622,276564
10/31/2007,85622,273129
11/30/2007,85622,268013
12/31/2007,85622,266554
1/31/2008,85622,264467
2/29/2008,85622,260709
3/31/2008,85622,254836
4/30/2008,85622,249222
5/31/2008,85622,246732
6/30/2008,85622,244135
7/31/2008,85622,241727
8/31/2008,85622,237788
9/30/2008,85622,235548
10/31/2008,85622,232824
11/30/2008,85622,231537
12/31/2008,85622,228750
1/31/2009,85622,227611
2/28/2009,85622,226920
3/31/2009,85622,225573
4/30/2009,85622,222570
5/31/2009,85622,219348
6/30/2009,85622,217044
7/31/2009,85622,216082
8/31/2009,85622,215432
9/30/2009,85622,214633
10/31/2009,85622,214548
11/30/2009,85622,214158
12/31/2009,85622,214698
1/31/2010,85622,212840
2/28/2010,85622,211376
3/31/2010,85622,210712
4/30/2010,85622,211460
5/31/2010,85622,211206
6/30/2010,85622,209322
7/31/2010,85622,207628
8/31/2010,85622,206874
9/30/2010,85622,206461
10/31/2010,85622,204842
11/30/2010,85622,203028
12/31/2010,85622,201751
1/31/2011,85622,201423
2/28/2011,85622,199652
3/31/2011,85622,197520
4/30/2011,85622,194789
5/31/2011,85622,192994
6/30/2011,85622,191086
7/31/2011,85622,188489
8/31/2011,85622,186108
9/30/2011,85622,183807
10/31/2011,85622,183068
11/30/2011,85622,182586
12/31/2011,85622,182239
1/31/2012,85622,181989
2/29/2012,85622,181676
3/31/2012,85622,181676
4/30/2012,85622,181187
5/31/2012,85622,180763
6/30/2012,85622,180499
7/31/2012,85622,180519
8/31/2012,85622,180920
9/30/2012,85622,182006
10/31/2012,85622,182671
11/30/2012,85622,183644
12/31/2012,85622,183722
1/31/2013,85622,183892
2/28/2013,85622,183094
3/31/2013,85622,182285
4/30/2013,85622,182275
5/31/2013,85622,182387
6/30/2013,85622,182862
7/31/2013,85622,182455
8/31/2013,85622,182481
9/30/2013,85622,183149
10/31/2013,85622,184228
11/30/2013,85622,184891
12/31/2013,85622,185088
1/31/2014,85622,185449
2/28/2014,85622,186488
3/31/2014,85622,185924
4/30/2014,85622,185322
5/31/2014,85622,184214
6/30/2014,85622,184389
7/31/2014,85622,184491
8/31/2014,85622,184688
9/30/2014,85622,184566
10/31/2014,85622,184488
11/30/2014,85622,184909
12/31/2014,85622,184972
1/31/2015,85622,185268
2/28/2015,85622,184933
3/31/2015,85622,185660
4/30/2015,85622,185964
5/31/2015,85622,186362
6/30/2015,85622,186414
7/31/2015,85622,185573
8/31/2015,85622,184698
9/30/2015,85622,184584
10/31/2015,85622,185323
11/30/2015,85622,185858
12/31/2015,85622,186589
1/31/2016,85622,187471
2/29/2016,85622,188912
3/31/2016,85622,189542
4/30/2016,85622,189976
5/31/2016,85622,190027
6/30/2016,85622,189753
7/31/2016,85622,190235
8/31/2016,85622,191010
9/30/2016,85622,191685
10/31/2016,85622,191971
11/30/2016,85622,192351
12/31/2016,85622,193046
1/31/2017,85622,193913
2/28/2017,85622,194669
3/31/2017,85622,195326
4/30/2017,85622,195585
5/31/2017,85622,195929
6/30/2017,85622,196791
7/31/2017,85622,197357
8/31/2017,85622,198422
9/30/2017,85622,199333
10/31/2017,85622,200352
11/30/2017,85622,201545
12/31/2017,85622,203019
1/31/2018,85622,204693
2/28/2018,85622,206444
3/31/2018,85622,208615
4/30/2018,85622,211112
5/31/2018,85622,213451
6/30/2018,85622,215616
7/31/2018,85622,217822
8/31/2018,85622,219537
9/30/2018,85622,221674
10/31/2018,85622,223585
11/30/2018,85622,225357
12/31/2018,85622,225618
1/31/2019,85622,227028
2/28/2019,85622,228906
3/31/2019,85622,230734
4/30/2019,85622,232043
5/31/2019,85622,233273
6/30/2019,85622,234851
7/31/2019,85622,236517
8/31/2019,85622,237913
9/30/2019,85622,238851
10/31/2019,85622,238888
11/30/2019,85622,239822
12/31/2019,85622,242133
1/31/2020,85622,243645
2/29/2020,85622,245327
3/31/2020,85622,247390
4/30/2020,85622,251650
5/31/2020,85622,253920
6/30/2020,85622,255778
7/31/2020,85622,257378
8/31/2020,85622,260370
9/30/2020,85622,263320
10/31/2020,85622,265299
11/30/2020,85622,268169
12/31/2020,85622,271606
1/31/2021,85622,276493
2/28/2021,85622,280370
3/31/2021,85622,283037
4/30/2021,85622,285920
5/31/2021,85622,291032
6/30/2021,85622,299485
7/31/2021,85622,308112
8/31/2021,85622,315366
9/30/2021,85622,320367
10/31/2021,85622,324447
11/30/2021,85622,328026
12/31/2021,85622,329973
1/31/2022,85622,335042
2/28/2022,85622,340717
3/31/2022,85622,349530
4/30/2022,85622,356066
5/31/2022,85622,362221
6/30/2022,85622,368345
7/31/2022,85622,371762
1/31/2000,85714,64896
2/29/2000,85714,64864
3/31/2000,85714,65317
4/30/2000,85714,66189
5/31/2000,85714,67177
6/30/2000,85714,67999
7/31/2000,85714,68425
8/31/2000,85714,68934
9/30/2000,85714,69363
10/31/2000,85714,70127
11/30/2000,85714,70700
12/31/2000,85714,71130
1/31/2001,85714,71389
2/28/2001,85714,71778
3/31/2001,85714,72193
4/30/2001,85714,72327
5/31/2001,85714,72558
6/30/2001,85714,72370
7/31/2001,85714,72588
8/31/2001,85714,72832
9/30/2001,85714,73709
10/31/2001,85714,74776
11/30/2001,85714,75653
12/31/2001,85714,76384
1/31/2002,85714,76671
2/28/2002,85714,77228
3/31/2002,85714,77567
4/30/2002,85714,77868
5/31/2002,85714,77936
6/30/2002,85714,78249
7/31/2002,85714,78449
8/31/2002,85714,78683
9/30/2002,85714,78846
10/31/2002,85714,79229
11/30/2002,85714,79492
12/31/2002,85714,80011
1/31/2003,85714,80164
2/28/2003,85714,80423
3/31/2003,85714,80679
4/30/2003,85714,81298
5/31/2003,85714,81857
6/30/2003,85714,82436
7/31/2003,85714,82966
8/31/2003,85714,83771
9/30/2003,85714,84203
10/31/2003,85714,84851
11/30/2003,85714,85329
12/31/2003,85714,85645
1/31/2004,85714,86184
2/29/2004,85714,86942
3/31/2004,85714,88132
4/30/2004,85714,89308
5/31/2004,85714,90462
6/30/2004,85714,91856
7/31/2004,85714,92939
8/31/2004,85714,93971
9/30/2004,85714,94964
10/31/2004,85714,96315
11/30/2004,85714,97602
12/31/2004,85714,98649
1/31/2005,85714,99517
2/28/2005,85714,100910
3/31/2005,85714,102782
4/30/2005,85714,105266
5/31/2005,85714,108004
6/30/2005,85714,111073
7/31/2005,85714,114504
8/31/2005,85714,117636
9/30/2005,85714,120754
10/31/2005,85714,123599
11/30/2005,85714,125743
12/31/2005,85714,127354
1/31/2006,85714,127234
2/28/2006,85714,128429
3/31/2006,85714,130323
4/30/2006,85714,132173
5/31/2006,85714,133629
6/30/2006,85714,134136
7/31/2006,85714,135074
8/31/2006,85714,135793
9/30/2006,85714,135915
10/31/2006,85714,135564
11/30/2006,85714,135927
12/31/2006,85714,136194
1/31/2007,85714,137144
2/28/2007,85714,136718
3/31/2007,85714,137313
4/30/2007,85714,137890
5/31/2007,85714,138347
6/30/2007,85714,138217
7/31/2007,85714,137883
8/31/2007,85714,137279
9/30/2007,85714,135652
10/31/2007,85714,134735
11/30/2007,85714,133281
12/31/2007,85714,133399
1/31/2008,85714,132606
2/29/2008,85714,131456
3/31/2008,85714,129459
4/30/2008,85714,127114
5/31/2008,85714,125223
6/30/2008,85714,122550
7/31/2008,85714,120130
8/31/2008,85714,116926
9/30/2008,85714,114664
10/31/2008,85714,111788
11/30/2008,85714,110019
12/31/2008,85714,107284
1/31/2009,85714,105671
2/28/2009,85714,103386
3/31/2009,85714,101089
4/30/2009,85714,98405
5/31/2009,85714,95513
6/30/2009,85714,92585
7/31/2009,85714,88751
8/31/2009,85714,86277
9/30/2009,85714,84281
10/31/2009,85714,83735
11/30/2009,85714,82829
12/31/2009,85714,83053
1/31/2010,85714,82351
2/28/2010,85714,81516
3/31/2010,85714,79899
4/30/2010,85714,79407
5/31/2010,85714,79295
6/30/2010,85714,79388
7/31/2010,85714,79105
8/31/2010,85714,78657
9/30/2010,85714,78267
10/31/2010,85714,77455
11/30/2010,85714,76922
12/31/2010,85714,75930
1/31/2011,85714,75643
2/28/2011,85714,74477
3/31/2011,85714,73484
4/30/2011,85714,71794
5/31/2011,85714,70842
6/30/2011,85714,69818
7/31/2011,85714,68323
8/31/2011,85714,67093
9/30/2011,85714,65586
10/31/2011,85714,64407
11/30/2011,85714,62550
12/31/2011,85714,61345
1/31/2012,85714,60796
2/29/2012,85714,61415
3/31/2012,85714,61512
4/30/2012,85714,61026
5/31/2012,85714,60280
6/30/2012,85714,60154
7/31/2012,85714,60646
8/31/2012,85714,61583
9/30/2012,85714,62883
10/31/2012,85714,64301
11/30/2012,85714,65060
12/31/2012,85714,65517
1/31/2013,85714,66092
2/28/2013,85714,66379
3/31/2013,85714,66411
4/30/2013,85714,66841
5/31/2013,85714,67666
6/30/2013,85714,69078
7/31/2013,85714,70471
8/31/2013,85714,71765
9/30/2013,85714,73460
10/31/2013,85714,75102
11/30/2013,85714,76266
12/31/2013,85714,77173
1/31/2014,85714,78480
2/28/2014,85714,80570
3/31/2014,85714,82116
4/30/2014,85714,83159
5/31/2014,85714,83514
6/30/2014,85714,83666
7/31/2014,85714,84110
8/31/2014,85714,84489
9/30/2014,85714,84754
10/31/2014,85714,84235
11/30/2014,85714,84096
12/31/2014,85714,83886
1/31/2015,85714,83904
2/28/2015,85714,84327
3/31/2015,85714,85505
4/30/2015,85714,86621
5/31/2015,85714,87173
6/30/2015,85714,87878
7/31/2015,85714,88435
8/31/2015,85714,89057
9/30/2015,85714,89699
10/31/2015,85714,90396
11/30/2015,85714,90943
12/31/2015,85714,91608
1/31/2016,85714,92060
2/29/2016,85714,93156
3/31/2016,85714,93898
4/30/2016,85714,94616
5/31/2016,85714,95305
6/30/2016,85714,95503
7/31/2016,85714,96869
8/31/2016,85714,97313
9/30/2016,85714,97849
10/31/2016,85714,97624
11/30/2016,85714,98188
12/31/2016,85714,98361
1/31/2017,85714,98801
2/28/2017,85714,98862
3/31/2017,85714,99956
4/30/2017,85714,100851
5/31/2017,85714,102330
6/30/2017,85714,104099
7/31/2017,85714,106038
8/31/2017,85714,108274
9/30/2017,85714,110367
10/31/2017,85714,112193
11/30/2017,85714,113651
12/31/2017,85714,114584
1/31/2018,85714,115387
2/28/2018,85714,116335
3/31/2018,85714,117242
4/30/2018,85714,118566
5/31/2018,85714,119422
6/30/2018,85714,119970
7/31/2018,85714,119978
8/31/2018,85714,119679
9/30/2018,85714,120169
10/31/2018,85714,121087
11/30/2018,85714,122603
12/31/2018,85714,123261
1/31/2019,85714,123661
2/28/2019,85714,124090
3/31/2019,85714,124888
4/30/2019,85714,127446
5/31/2019,85714,129646
6/30/2019,85714,132227
7/31/2019,85714,133647
8/31/2019,85714,134960
9/30/2019,85714,136003
10/31/2019,85714,136857
11/30/2019,85714,138707
12/31/2019,85714,141139
1/31/2020,85714,142760
2/29/2020,85714,143818
3/31/2020,85714,144658
4/30/2020,85714,146396
5/31/2020,85714,146914
6/30/2020,85714,147102
7/31/2020,85714,147340
8/31/2020,85714,148443
9/30/2020,85714,150105
10/31/2020,85714,153132
11/30/2020,85714,158067
12/31/2020,85714,163101
1/31/2021,85714,167415
2/28/2021,85714,170591
3/31/2021,85714,173311
4/30/2021,85714,175612
5/31/2021,85714,178660
6/30/2021,85714,183567
7/31/2021,85714,188544
8/31/2021,85714,192597
9/30/2021,85714,194466
10/31/2021,85714,195678
11/30/2021,85714,196907
12/31/2021,85714,197422
1/31/2022,85714,199096
2/28/2022,85714,201581
3/31/2022,85714,205686
4/30/2022,85714,209895
5/31/2022,85714,213732
6/30/2022,85714,218159
7/31/2022,85714,220108
1/31/2000,85735,128214
2/29/2000,85735,128604
3/31/2000,85735,129038
4/30/2000,85735,129303
5/31/2000,85735,129883
6/30/2000,85735,130672
7/31/2000,85735,131379
8/31/2000,85735,131306
9/30/2000,85735,131177
10/31/2000,85735,132589
11/30/2000,85735,133910
12/31/2000,85735,134657
1/31/2001,85735,134133
2/28/2001,85735,133401
3/31/2001,85735,132429
4/30/2001,85735,130940
5/31/2001,85735,130711
6/30/2001,85735,131096
7/31/2001,85735,132234
8/31/2001,85735,132859
9/30/2001,85735,132838
10/31/2001,85735,133028
11/30/2001,85735,132663
12/31/2001,85735,133105
1/31/2002,85735,133055
2/28/2002,85735,133786
3/31/2002,85735,135321
4/30/2002,85735,138158
5/31/2002,85735,141052
6/30/2002,85735,143309
7/31/2002,85735,144506
8/31/2002,85735,145324
9/30/2002,85735,145516
10/31/2002,85735,146903
11/30/2002,85735,147703
12/31/2002,85735,148233
1/31/2003,85735,147582
2/28/2003,85735,147834
3/31/2003,85735,147922
4/30/2003,85735,148725
5/31/2003,85735,149542
6/30/2003,85735,151571
7/31/2003,85735,153307
8/31/2003,85735,153487
9/30/2003,85735,153613
10/31/2003,85735,153268
11/30/2003,85735,154092
12/31/2003,85735,154576
1/31/2004,85735,154660
2/29/2004,85735,155070
3/31/2004,85735,155678
4/30/2004,85735,157674
5/31/2004,85735,159518
6/30/2004,85735,161766
7/31/2004,85735,162067
8/31/2004,85735,162270
9/30/2004,85735,162482
10/31/2004,85735,164547
11/30/2004,85735,166786
12/31/2004,85735,168796
1/31/2005,85735,170349
2/28/2005,85735,172210
3/31/2005,85735,174491
4/30/2005,85735,178787
5/31/2005,85735,185430
6/30/2005,85735,192070
7/31/2005,85735,199640
8/31/2005,85735,204213
9/30/2005,85735,208934
10/31/2005,85735,211632
11/30/2005,85735,214332
12/31/2005,85735,215896
1/31/2006,85735,214623
2/28/2006,85735,215045
3/31/2006,85735,217920
4/30/2006,85735,221137
5/31/2006,85735,223887
6/30/2006,85735,224451
7/31/2006,85735,225153
8/31/2006,85735,225862
9/30/2006,85735,225869
10/31/2006,85735,225539
11/30/2006,85735,225985
12/31/2006,85735,225939
1/31/2007,85735,226768
2/28/2007,85735,226051
3/31/2007,85735,226672
4/30/2007,85735,227123
5/31/2007,85735,226784
6/30/2007,85735,225517
7/31/2007,85735,224659
8/31/2007,85735,223457
9/30/2007,85735,221394
10/31/2007,85735,219815
11/30/2007,85735,217260
12/31/2007,85735,216033
1/31/2008,85735,213582
2/29/2008,85735,210712
3/31/2008,85735,206671
4/30/2008,85735,202921
5/31/2008,85735,200880
6/30/2008,85735,198216
7/31/2008,85735,195617
8/31/2008,85735,191429
9/30/2008,85735,187703
10/31/2008,85735,183659
11/30/2008,85735,180974
12/31/2008,85735,178594
1/31/2009,85735,176662
2/28/2009,85735,174823
3/31/2009,85735,171805
4/30/2009,85735,168366
5/31/2009,85735,164518
6/30/2009,85735,161134
7/31/2009,85735,158189
8/31/2009,85735,156140
9/30/2009,85735,154418
10/31/2009,85735,153525
11/30/2009,85735,152363
12/31/2009,85735,152297
1/31/2010,85735,151235
2/28/2010,85735,150258
3/31/2010,85735,149909
4/30/2010,85735,149872
5/31/2010,85735,149458
6/30/2010,85735,147868
7/31/2010,85735,146088
8/31/2010,85735,144481
9/30/2010,85735,143232
10/31/2010,85735,142275
11/30/2010,85735,141463
12/31/2010,85735,140716
1/31/2011,85735,139436
2/28/2011,85735,136196
3/31/2011,85735,132204
4/30/2011,85735,129096
5/31/2011,85735,126654
6/30/2011,85735,125150
7/31/2011,85735,122802
8/31/2011,85735,122099
9/30/2011,85735,121028
10/31/2011,85735,120367
11/30/2011,85735,120184
12/31/2011,85735,119975
1/31/2012,85735,120557
2/29/2012,85735,123815
3/31/2012,85735,127899
4/30/2012,85735,131345
5/31/2012,85735,131613
6/30/2012,85735,132174
7/31/2012,85735,133892
8/31/2012,85735,135546
9/30/2012,85735,137587
10/31/2012,85735,139032
11/30/2012,85735,141319
12/31/2012,85735,142862
1/31/2013,85735,144643
2/28/2013,85735,145421
3/31/2013,85735,146367
4/30/2013,85735,147004
5/31/2013,85735,148253
6/30/2013,85735,149721
7/31/2013,85735,151295
